id,name,created_at,updated_at,availability,category_id,ancestry
463,mirabelle,2018-03-01 14:17:14.346904,2019-01-29 10:38:07.709532,"08, 09",11,
440,amande,2018-03-01 14:10:18.433325,2019-01-29 10:38:07.825788,"06, 07, 08",15,
461,mangue,2018-03-01 14:16:28.300839,2019-01-29 10:38:07.923321,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",11,
460,mangoustan,2018-03-01 14:16:15.466197,2019-01-29 10:38:08.112034,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",11,
459,mandarine,2018-03-01 14:15:59.100886,2019-01-29 10:38:08.194172,"01, 02, 03, 09, 10, 11, 12",11,
458,litchi,2018-03-01 14:15:46.634584,2019-01-29 10:38:08.317796,"01, 06, 07, 08, 11, 12",11,
457,fruit de la passion,2018-03-01 14:15:34.895206,2019-01-29 10:38:08.45426,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",11,
455,kiwi,2018-03-01 14:14:53.203876,2019-01-29 10:38:08.550601,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",11,
454,kaki,2018-03-01 14:14:40.4615,2019-01-29 10:38:08.646442,"01, 10, 11, 12",11,
453,groseille,2018-03-01 14:14:22.94726,2019-01-29 10:38:08.712685,"06, 07, 08, 09, 10",11,
452,grenade,2018-03-01 14:14:01.423218,2019-01-29 10:38:08.768121,"01, 02, 11, 12",11,
451,goyave,2018-03-01 14:13:44.027137,2019-01-29 10:38:08.825478,12,11,
450,framboise,2018-03-01 14:13:32.299675,2019-01-29 10:38:08.886647,"06, 07, 08, 09",11,
449,fraise,2018-03-01 14:13:19.045585,2019-01-29 10:38:08.992902,"06, 07, 08, 09, 10",11,
447,datte,2018-03-01 14:12:53.740183,2019-01-29 10:38:09.075323,"01, 10, 11, 12",12,
448,figue,2018-03-01 14:13:05.627353,2019-01-29 10:38:09.214715,"07, 08, 09, 10",12,
462,marron,2018-03-01 14:16:43.28398,2019-01-29 10:38:09.396196,"08, 09, 10, 11, 12",12,
469,noix de coco,2018-03-01 14:18:51.302878,2019-01-29 10:38:09.57044,"01, 02, 11, 12",12,
446,coing,2018-03-01 14:12:42.675629,2019-01-29 10:38:09.688146,"09, 10, 11",11,
445,clémentine,2018-03-01 14:12:27.708425,2019-01-29 10:38:09.756305,"01, 02, 03, 04, 10, 11, 12",11,
444,châtaigne,2018-03-01 14:12:10.343914,2019-01-29 10:38:09.840476,"09, 10, 11, 12",12,
443,cassis,2018-03-01 14:11:38.476054,2019-01-29 10:38:09.944522,"07, 08, 09",11,
442,carambole,2018-03-01 14:11:22.217039,2019-01-29 10:38:09.999476,"01, 11, 12",11,
441,brugnon,2018-03-01 14:11:08.123819,2019-01-29 10:38:10.061831,"07, 08, 09",11,
439,abricot,2018-03-01 14:09:47.518381,2019-01-29 10:38:10.125435,"06, 07, 08",11,
437,sapotille,2018-03-01 14:07:05.020435,2019-01-29 10:38:10.363685,"09, 10, 11, 12",11,
436,reine-claude,2018-03-01 14:06:32.61729,2019-01-29 10:38:10.450253,"08, 09",11,
435,quetsche,2018-03-01 14:05:35.936883,2019-01-29 10:38:10.525571,"07, 08, 09, 10",11,
502,flageolet,2018-03-09 13:50:03.45272,2019-01-29 10:38:10.590134,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",22,
503,tofu,2018-03-09 13:55:14.397763,2019-01-29 10:38:10.661223,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",22,
48,pain ciabattina,2017-12-14 15:40:05.661407,2019-01-29 10:38:10.743507,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",17,
325,magret de canard,2017-12-19 17:20:47.309006,2019-01-29 10:38:10.844178,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",28,
413,oignons frits,2017-12-21 18:55:33.900437,2019-01-29 10:38:10.922985,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",37,
139,olive verte,2017-12-14 17:44:55.350648,2019-01-29 10:38:11.020647,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",15,
321,lasagne,2017-12-19 17:11:14.77626,2019-01-29 10:38:11.193067,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",21,3
342,dorade,2017-12-21 11:47:01.021457,2019-01-29 10:38:11.29471,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",26,
330,mimolette,2017-12-19 17:59:04.232632,2019-01-29 10:38:11.400876,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",30,
324,petit-suisse,2017-12-19 17:18:38.86877,2019-01-29 10:38:11.525294,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",33,
322,pintade,2017-12-19 17:17:37.759577,2019-01-29 10:38:11.642163,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",28,
132,gingembre,2017-12-14 17:39:34.710224,2019-01-29 10:38:11.757607,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",44,
504,riz complet,2018-03-09 13:59:39.900452,2019-01-29 10:38:11.868384,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",20,21
240,riz long,2017-12-15 14:47:01.36672,2019-01-29 10:38:12.001173,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",21,21
210,tomate pelée au basilic,2017-12-15 13:31:12.861855,2019-01-29 10:38:12.111729,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",47,5
368,salade iceberg,2017-12-21 17:07:30.670204,2019-01-29 10:38:12.21764,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",14,86
274,pomme de terre rouge,2017-12-18 16:54:55.664858,2019-01-29 10:38:12.339663,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",14,53
135,pulpe de tomates,2017-12-14 17:41:17.63612,2019-01-29 10:38:12.477368,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",37,5
338,clou de girofle,2017-12-20 15:50:01.712531,2019-01-29 10:38:12.609304,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",14,308
420,chou rouge,2018-03-01 11:44:33.319604,2019-01-29 10:38:12.705163,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",14,508
93,bacon,2017-12-14 16:39:05.613348,2019-04-16 15:12:35.197192,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",23,
341,navet jaune,2017-12-20 16:36:55.288581,2019-01-29 10:38:13.273462,"06, 07, 08, 09, 10, 11",14,259
424,cresson,2018-03-01 11:49:58.920056,2019-01-29 10:38:19.815533,"01, 07, 08, 09, 10, 11, 12",14,
26,concentré de tomate,2017-12-13 17:29:55.257501,2019-01-29 10:37:14.676962,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",37,5
128,pistou,2017-12-14 17:18:45.649887,2019-01-29 10:37:19.418161,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",37,
157,pommes de terre rissolées,2017-12-14 18:29:13.481227,2019-01-29 10:37:23.481746,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",47,53
168,frites,2017-12-14 18:41:49.185577,2019-01-29 10:37:28.685893,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",19,
293,herbes aromatiques,2017-12-18 17:29:34.691294,2019-01-29 10:37:34.098524,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",44,
249,tapenade,2017-12-15 16:00:54.008811,2019-01-29 10:37:39.548951,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",15,
328,filet de porc,2017-12-19 17:29:08.788221,2019-01-29 10:37:43.660977,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",27,510
304,lentille blonde,2017-12-19 16:14:38.921311,2019-01-29 10:37:49.937522,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",22,
320,sucre en morceaux,2017-12-19 17:06:59.137842,2019-01-29 10:37:56.1177,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",38,516
430,truffe,2018-03-01 12:03:51.590486,2019-01-29 10:37:56.461554,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",14,308
391,rösti,2017-12-21 17:46:47.241293,2019-01-29 10:37:59.439246,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",19,
419,chou de Bruxelles,2018-03-01 11:43:15.882665,2019-01-29 10:38:02.990317,"01, 02, 03, 09, 10, 11, 12",14,508
475,pruneau,2018-03-01 14:21:06.991716,2019-01-29 10:38:06.532599,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",12,
438,yuzu,2018-03-01 14:07:26.477565,2019-01-29 10:38:10.273632,"09, 10, 11, 12",11,
382,jus d'orange,2017-12-21 17:29:21.409979,2019-01-29 10:38:11.124655,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",41,
509,boeuf,2018-05-16 15:39:02.471407,2019-01-29 10:38:13.889687,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",27,
510,porc,2018-05-16 15:41:33.017946,2019-01-29 10:38:14.069973,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",27,
312,sauté de veau,2017-12-19 16:35:57.171941,2019-01-29 10:38:14.301711,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",27,334
337,queue de bœuf,2017-12-20 15:48:35.175002,2019-01-29 10:38:14.466143,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",27,509
336,joue de bœuf,2017-12-20 15:48:23.652886,2019-01-29 10:38:14.672827,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",27,509
335,gite de bœuf,2017-12-20 15:48:13.024812,2019-01-29 10:38:14.857668,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",27,509
511,dinde,2018-05-16 15:45:08.024463,2019-01-29 10:38:15.005936,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",28,
162,filet de poulet,2017-12-14 18:35:17.94351,2019-01-29 10:38:15.173803,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",28,327
400,pain de mie aux céréales,2017-12-21 18:24:53.957856,2019-01-29 10:38:15.296884,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",16,84
354,baguette tradition,2017-12-21 16:44:29.394741,2019-01-29 10:38:15.453517,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",17,349
56,ail,2017-12-14 15:45:07.596985,2019-01-29 10:38:15.558282,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",14,
275,ciboule,2017-12-18 16:55:36.266098,2019-01-29 10:38:15.728109,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",44,
105,ciboulette,2017-12-14 16:53:43.792497,2019-01-29 10:38:15.94802,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",44,
173,endive,2017-12-14 18:47:42.640614,2019-01-29 10:38:16.097032,"01, 02, 03, 04, 10, 11, 12",14,
415,blette,2018-03-01 11:32:47.120208,2019-01-29 10:38:16.234353,"04, 05, 06, 07, 08, 09, 10, 11",14,
508,chou,2018-05-16 15:29:03.094851,2019-01-29 10:38:16.351545,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",14,
306,fenouil,2017-12-19 16:16:23.478491,2019-01-29 10:38:16.48526,"05, 06, 07, 08, 09, 10, 11",14,
227,tortilla de blé,2017-12-15 13:46:54.881677,2019-01-29 10:38:16.626915,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",21,237
186,saucisse de porc,2017-12-15 12:43:32.312455,2019-01-29 10:38:16.775243,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",23,510/404
404,saucisse,2017-12-21 18:34:40.731381,2019-01-29 10:38:16.885666,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",23,510
512,saucisson,2018-07-18 10:54:08.078007,2019-01-29 10:38:17.543641,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",23,510
513,fusilli,2018-09-18 14:57:44.227936,2019-01-29 10:38:17.631368,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",20,3
514,graine de sésame,2018-09-19 09:14:08.063017,2019-01-29 10:38:17.695792,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",15,36
515,marjolaine,2018-09-26 16:39:05.227511,2019-01-29 10:38:17.788844,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",44,
516,sucre,2018-10-01 15:44:51.462516,2019-01-29 10:38:17.882753,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",38,
517,épices,2018-10-01 16:34:05.313253,2019-01-29 10:38:18.019773,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",44,
518,pois cassés,2018-10-02 14:24:24.705558,2019-01-29 10:38:18.104699,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",22,
519,haricot sec,2018-10-02 14:42:11.547369,2019-01-29 10:38:18.189851,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",22,
520,haricot azuki,2018-10-02 14:43:36.281753,2019-01-29 10:38:18.276196,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",22,519
523,nuggets de poulet,2018-11-14 16:27:21.425561,2019-01-29 10:38:18.386165,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",28,327
522,poisson pané,2018-11-14 16:09:57.522272,2019-01-29 10:38:18.465481,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",26,19
521,chips,2018-11-14 15:00:06.855189,2019-01-29 10:38:18.547968,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",19,53
524,huile de coco,2018-11-14 18:12:02.214662,2019-01-29 10:38:18.636898,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",35,
526,chou vert,2018-11-15 13:01:42.409815,2019-01-29 10:38:18.7124,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",14,508/422
527,pois gourmand,2018-11-15 13:58:00.088278,2019-01-29 10:38:18.826334,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",14,
561,filet de maquereau moutarde,2018-11-20 10:51:10.170018,2019-01-29 10:38:18.937465,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",25,487
563,fromage à raclette,2018-11-20 11:30:10.010202,2019-01-29 10:38:19.05251,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",30,
564,gorgonzola,2018-11-20 11:43:38.21361,2019-01-29 10:38:19.163108,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",30,
565,bresaola,2018-11-20 11:47:20.444181,2019-01-29 10:38:19.314146,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",23,
566,sirop d'érable,2018-11-21 11:39:42.70214,2019-01-29 10:38:19.478696,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",38,
567,beurre de cacahuète,2018-11-21 11:43:09.836054,2019-01-29 10:38:19.642262,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",15,
568,tahin,2018-11-22 17:56:51.73933,2019-01-29 10:38:19.755145,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",15,36
421,chou romanesco,2018-03-01 11:45:02.612189,2019-01-29 10:38:19.883979,"06, 07, 08, 09",14,508
569,graine de courge,2019-02-12 11:05:33.141424,2019-02-12 11:05:33.141424,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",15,
570,viande de grison,2019-04-16 09:50:04.71235,2019-04-16 09:50:04.71235,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",23,
49,jambon de Parme,2017-12-14 15:40:28.51564,2019-04-16 09:50:36.982492,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",23,96
45,jambon sec,2017-12-14 15:01:32.642657,2019-04-16 09:50:36.99091,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",23,96
329,jambon de Bayonne,2017-12-19 17:32:48.192842,2019-04-16 09:50:37.000094,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",23,96
96,jambon,2017-12-14 16:41:50.260625,2019-04-16 09:50:37.007459,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",23,
571,pesto rosso,2019-04-16 09:57:29.228797,2019-04-16 09:57:29.228797,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",37,51
572,burrata,2019-04-16 09:58:19.063822,2019-04-16 09:58:19.063822,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",30,
573,ravioli ricotta épinard,2019-04-16 11:18:55.964417,2019-04-16 11:18:55.964417,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",19,
574,crème semi-épaisse,2019-04-19 15:57:45.799483,2019-04-19 15:57:45.799483,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",32,
575,rigatoni,2019-04-19 16:27:33.522154,2019-04-19 16:27:33.522154,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",20,3
576,huile végétale,2019-04-19 17:25:24.381675,2019-04-19 17:25:24.381675,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",35,
578,caviar de tomates séchées,2019-04-19 17:37:03.353335,2019-04-19 17:37:03.353335,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",37,
577,caviar de poivrons,2019-04-19 17:36:21.39369,2019-04-19 17:37:14.452444,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",37,
579,taboulé aux légumes,2019-04-19 18:03:31.905459,2019-04-19 18:03:31.905459,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",47,
580,chorizo,2019-04-19 22:40:40.122704,2019-04-19 22:40:40.122704,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",23,
581,thon à la tomate,2019-04-19 22:43:43.731336,2019-04-19 22:43:43.731336,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",25,
582,graine de sarrasin,2019-04-25 16:04:00.80097,2019-04-25 16:04:00.80097,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",20,
583,seitan,2019-04-25 16:33:57.653642,2019-04-25 16:33:57.653642,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",20,
584,garam masala,2019-04-25 16:38:12.402741,2019-04-25 16:38:12.402741,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",44,
585,quinoa rouge,2019-04-25 16:42:07.968362,2019-04-25 16:42:07.968362,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",20,66
586,farine de pois chiche,2019-04-25 16:43:54.51496,2019-04-25 16:43:54.51496,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",22,
587,tofu soyeux,2019-04-25 16:50:58.990702,2019-04-25 16:50:58.990702,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",22,503
588,levure maltée,2019-04-25 17:02:19.655981,2019-04-25 17:02:19.655981,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",44,
589,sauce barbecue,2019-04-25 17:07:42.385441,2019-04-25 17:07:42.385441,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",37,
590,graine de moutarde,2019-04-25 17:14:01.574544,2019-04-25 17:14:01.574544,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",44,
591,pancetta,2019-04-25 17:22:36.23958,2019-04-25 17:22:36.23958,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",23,
592,bouillon aux épices,2019-04-25 17:48:57.330045,2019-04-25 17:49:04.461543,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",37,
593,noix de cajou,2019-04-25 17:59:26.613834,2019-04-25 17:59:26.613834,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",15,
594,sauce sriracha,2019-04-25 18:02:54.168844,2019-04-25 18:02:54.168844,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",37,
595,galette de pomme de terre hash brown,2019-04-25 18:04:36.745472,2019-04-25 18:04:36.745472,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",47,
596,pousse d'épinard,2019-04-26 05:17:22.061202,2019-04-26 05:17:22.061202,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",14,
597,semoule de maïs,2019-04-26 05:23:12.070361,2019-04-26 05:23:12.070361,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",20,
